year,round,driver_id,stop,lap,duration,race_name,circuit_id,driver_name,grid_position,finish_position,position_change,status,race_completed
2011,5,maldonado,1,8,22.689,Spanish Grand Prix,catalunya,Pastor Maldonado,9,15,-6,+1 Lap,True
2011,5,vettel,1,9,20.253,Spanish Grand Prix,catalunya,Sebastian Vettel,2,1,1,Finished,True
2011,5,buemi,1,9,20.818,Spanish Grand Prix,catalunya,Sébastien Buemi,11,14,-3,+1 Lap,True
2011,5,alonso,1,10,20.567,Spanish Grand Prix,catalunya,Fernando Alonso,4,5,-1,+1 Lap,True
2011,5,webber,1,10,20.881,Spanish Grand Prix,catalunya,Mark Webber,1,4,-3,Finished,True
2011,5,michael_schumacher,1,10,20.084,Spanish Grand Prix,catalunya,Michael Schumacher,10,6,4,+1 Lap,True
2011,5,hamilton,1,11,19.761,Spanish Grand Prix,catalunya,Lewis Hamilton,3,2,1,Finished,True
2011,5,petrov,1,11,21.856,Spanish Grand Prix,catalunya,Vitaly Petrov,6,11,-5,+1 Lap,True
2011,5,rosberg,1,11,20.647,Spanish Grand Prix,catalunya,Nico Rosberg,7,7,0,+1 Lap,True
2011,5,massa,1,11,20.800,Spanish Grand Prix,catalunya,Felipe Massa,8,22,-14,Gearbox,False
2011,5,alguersuari,1,11,20.741,Spanish Grand Prix,catalunya,Jaime Alguersuari,13,16,-3,+2 Laps,True
2011,5,barrichello,1,11,29.936,Spanish Grand Prix,catalunya,Rubens Barrichello,19,17,2,+2 Laps,True
2011,5,sutil,1,13,20.773,Spanish Grand Prix,catalunya,Adrian Sutil,17,13,4,+1 Lap,True
2011,5,button,1,14,20.015,Spanish Grand Prix,catalunya,Jenson Button,5,3,2,Finished,True
2011,5,karthikeyan,1,14,24.843,Spanish Grand Prix,catalunya,Narain Karthikeyan,22,21,1,+5 Laps,True
2011,5,resta,1,15,20.070,Spanish Grand Prix,catalunya,Paul di Resta,16,12,4,+1 Lap,True
2011,5,trulli,1,15,22.364,Spanish Grand Prix,catalunya,Jarno Trulli,18,18,0,+2 Laps,True
2011,5,kovalainen,1,16,21.019,Spanish Grand Prix,catalunya,Heikki Kovalainen,15,23,-8,Accident,False
2011,5,liuzzi,1,16,23.157,Spanish Grand Prix,catalunya,Vitantonio Liuzzi,21,24,-3,Gearbox,False
2011,5,glock,1,16,22.744,Spanish Grand Prix,catalunya,Timo Glock,20,19,1,+3 Laps,True
2011,5,ambrosio,1,17,23.176,Spanish Grand Prix,catalunya,Jérôme d'Ambrosio,23,20,3,+4 Laps,True
2011,5,heidfeld,1,21,21.322,Spanish Grand Prix,catalunya,Nick Heidfeld,24,8,16,+1 Lap,True
2011,5,vettel,2,18,19.887,Spanish Grand Prix,catalunya,Sebastian Vettel,2,1,1,Finished,True
2011,5,alonso,2,19,20.238,Spanish Grand Prix,catalunya,Fernando Alonso,4,5,-1,+1 Lap,True
2011,5,webber,2,19,20.079,Spanish Grand Prix,catalunya,Mark Webber,1,4,-3,Finished,True
2011,5,maldonado,2,20,24.821,Spanish Grand Prix,catalunya,Pastor Maldonado,9,15,-6,+1 Lap,True
2011,5,massa,2,21,21.635,Spanish Grand Prix,catalunya,Felipe Massa,8,22,-14,Gearbox,False
2011,5,hamilton,2,23,20.235,Spanish Grand Prix,catalunya,Lewis Hamilton,3,2,1,Finished,True
2011,5,barrichello,2,23,21.226,Spanish Grand Prix,catalunya,Rubens Barrichello,19,17,2,+2 Laps,True
2011,5,alguersuari,2,24,20.872,Spanish Grand Prix,catalunya,Jaime Alguersuari,13,16,-3,+2 Laps,True
2011,5,buemi,2,25,24.745,Spanish Grand Prix,catalunya,Sébastien Buemi,11,14,-3,+1 Lap,True
2011,5,kobayashi,2,25,21.128,Spanish Grand Prix,catalunya,Kamui Kobayashi,14,10,4,+1 Lap,True
2011,5,michael_schumacher,2,26,20.487,Spanish Grand Prix,catalunya,Michael Schumacher,10,6,4,+1 Lap,True
2011,5,petrov,2,26,24.232,Spanish Grand Prix,catalunya,Vitaly Petrov,6,11,-5,+1 Lap,True
2011,5,rosberg,2,27,19.534,Spanish Grand Prix,catalunya,Nico Rosberg,7,7,0,+1 Lap,True
2011,5,kovalainen,2,28,20.807,Spanish Grand Prix,catalunya,Heikki Kovalainen,15,23,-8,Accident,False
2011,5,karthikeyan,2,28,24.448,Spanish Grand Prix,catalunya,Narain Karthikeyan,22,21,1,+5 Laps,True
2011,5,perez,2,29,21.143,Spanish Grand Prix,catalunya,Sergio Pérez,12,9,3,+1 Lap,True
2011,5,trulli,2,29,21.723,Spanish Grand Prix,catalunya,Jarno Trulli,18,18,0,+2 Laps,True
2011,5,button,2,30,20.763,Spanish Grand Prix,catalunya,Jenson Button,5,3,2,Finished,True
2011,5,sutil,2,30,20.267,Spanish Grand Prix,catalunya,Adrian Sutil,17,13,4,+1 Lap,True
2011,5,resta,2,32,20.126,Spanish Grand Prix,catalunya,Paul di Resta,16,12,4,+1 Lap,True
2011,5,ambrosio,2,34,22.982,Spanish Grand Prix,catalunya,Jérôme d'Ambrosio,23,20,3,+4 Laps,True
2011,5,heidfeld,2,36,21.953,Spanish Grand Prix,catalunya,Nick Heidfeld,24,8,16,+1 Lap,True
2011,5,glock,2,38,21.632,Spanish Grand Prix,catalunya,Timo Glock,20,19,1,+3 Laps,True
2011,5,alonso,3,29,20.738,Spanish Grand Prix,catalunya,Fernando Alonso,4,5,-1,+1 Lap,True
2011,5,webber,3,29,20.279,Spanish Grand Prix,catalunya,Mark Webber,1,4,-3,Finished,True
2011,5,vettel,3,34,20.426,Spanish Grand Prix,catalunya,Sebastian Vettel,2,1,1,Finished,True
2011,5,hamilton,3,35,20.473,Spanish Grand Prix,catalunya,Lewis Hamilton,3,2,1,Finished,True
2011,5,barrichello,3,35,20.650,Spanish Grand Prix,catalunya,Rubens Barrichello,19,17,2,+2 Laps,True
2011,5,massa,3,36,22.419,Spanish Grand Prix,catalunya,Felipe Massa,8,22,-14,Gearbox,False
2011,5,maldonado,3,36,21.574,Spanish Grand Prix,catalunya,Pastor Maldonado,9,15,-6,+1 Lap,True
2011,5,alguersuari,3,36,21.019,Spanish Grand Prix,catalunya,Jaime Alguersuari,13,16,-3,+2 Laps,True
2011,5,michael_schumacher,3,41,20.451,Spanish Grand Prix,catalunya,Michael Schumacher,10,6,4,+1 Lap,True
2011,5,petrov,3,41,21.739,Spanish Grand Prix,catalunya,Vitaly Petrov,6,11,-5,+1 Lap,True
2011,5,kovalainen,3,41,23.068,Spanish Grand Prix,catalunya,Heikki Kovalainen,15,23,-8,Accident,False
2011,5,rosberg,3,42,20.395,Spanish Grand Prix,catalunya,Nico Rosberg,7,7,0,+1 Lap,True
2011,5,buemi,3,42,20.819,Spanish Grand Prix,catalunya,Sébastien Buemi,11,14,-3,+1 Lap,True
2011,5,trulli,3,43,23.001,Spanish Grand Prix,catalunya,Jarno Trulli,18,18,0,+2 Laps,True
2011,5,kobayashi,3,44,20.500,Spanish Grand Prix,catalunya,Kamui Kobayashi,14,10,4,+1 Lap,True
2011,5,perez,3,47,21.829,Spanish Grand Prix,catalunya,Sergio Pérez,12,9,3,+1 Lap,True
2011,5,karthikeyan,3,47,24.298,Spanish Grand Prix,catalunya,Narain Karthikeyan,22,21,1,+5 Laps,True
2011,5,button,3,48,20.107,Spanish Grand Prix,catalunya,Jenson Button,5,3,2,Finished,True
2011,5,sutil,3,48,23.230,Spanish Grand Prix,catalunya,Adrian Sutil,17,13,4,+1 Lap,True
2011,5,ambrosio,3,49,21.708,Spanish Grand Prix,catalunya,Jérôme d'Ambrosio,23,20,3,+4 Laps,True
2011,5,heidfeld,3,50,20.796,Spanish Grand Prix,catalunya,Nick Heidfeld,24,8,16,+1 Lap,True
2011,5,resta,3,51,20.573,Spanish Grand Prix,catalunya,Paul di Resta,16,12,4,+1 Lap,True
2011,5,glock,3,53,21.170,Spanish Grand Prix,catalunya,Timo Glock,20,19,1,+3 Laps,True
2011,5,alonso,4,39,20.380,Spanish Grand Prix,catalunya,Fernando Alonso,4,5,-1,+1 Lap,True
2011,5,webber,4,47,19.984,Spanish Grand Prix,catalunya,Mark Webber,1,4,-3,Finished,True
2011,5,vettel,4,48,20.292,Spanish Grand Prix,catalunya,Sebastian Vettel,2,1,1,Finished,True
2011,5,hamilton,4,49,20.988,Spanish Grand Prix,catalunya,Lewis Hamilton,3,2,1,Finished,True
2011,5,alguersuari,4,50,23.143,Spanish Grand Prix,catalunya,Jaime Alguersuari,13,16,-3,+2 Laps,True
2011,5,maldonado,4,53,22.077,Spanish Grand Prix,catalunya,Pastor Maldonado,9,15,-6,+1 Lap,True
2011,5,barrichello,4,54,20.637,Spanish Grand Prix,catalunya,Rubens Barrichello,19,17,2,+2 Laps,True
2011,6,michael_schumacher,1,12,35.084,Monaco Grand Prix,monaco,Michael Schumacher,5,22,-17,Engine,False
2011,6,button,1,15,25.280,Monaco Grand Prix,monaco,Jenson Button,2,3,-1,Finished,True
2011,6,rosberg,1,15,25.189,Monaco Grand Prix,monaco,Nico Rosberg,7,11,-4,+2 Laps,True
2011,6,vettel,1,16,28.536,Monaco Grand Prix,monaco,Sebastian Vettel,1,1,0,Finished,True
2011,6,webber,1,16,37.735,Monaco Grand Prix,monaco,Mark Webber,3,4,-1,Finished,True
2011,6,alonso,1,17,25.352,Monaco Grand Prix,monaco,Fernando Alonso,4,2,2,Finished,True
2011,6,kovalainen,1,19,26.477,Monaco Grand Prix,monaco,Heikki Kovalainen,17,14,3,+2 Laps,True
2011,6,resta,1,20,24.970,Monaco Grand Prix,monaco,Paul di Resta,13,12,1,+2 Laps,True
2011,6,hamilton,1,22,31.445,Monaco Grand Prix,monaco,Lewis Hamilton,9,6,3,Finished,True
2011,6,glock,1,22,26.827,Monaco Grand Prix,monaco,Timo Glock,20,23,-3,Suspension,False
2011,6,trulli,1,24,25.595,Monaco Grand Prix,monaco,Jarno Trulli,18,13,5,+2 Laps,True
2011,6,maldonado,1,25,26.468,Monaco Grand Prix,monaco,Pastor Maldonado,8,18,-10,Accident,False
2011,6,karthikeyan,1,25,28.325,Monaco Grand Prix,monaco,Narain Karthikeyan,22,17,5,+4 Laps,True
2011,6,massa,1,26,26.615,Monaco Grand Prix,monaco,Felipe Massa,6,21,-15,Accident,False
2011,6,petrov,1,28,28.856,Monaco Grand Prix,monaco,Vitaly Petrov,10,19,-9,Collision,False
2011,6,alguersuari,1,29,25.907,Monaco Grand Prix,monaco,Jaime Alguersuari,19,20,-1,Collision,False
2011,6,barrichello,1,32,25.921,Monaco Grand Prix,monaco,Rubens Barrichello,11,9,2,+1 Lap,True
2011,6,liuzzi,1,32,28.298,Monaco Grand Prix,monaco,Vitantonio Liuzzi,23,16,7,+3 Laps,True
2011,6,heidfeld,1,33,25.851,Monaco Grand Prix,monaco,Nick Heidfeld,15,8,7,+1 Lap,True
2011,6,buemi,1,33,26.073,Monaco Grand Prix,monaco,Sébastien Buemi,16,10,6,+1 Lap,True
2011,6,ambrosio,1,33,27.577,Monaco Grand Prix,monaco,Jérôme d'Ambrosio,21,15,6,+3 Laps,True
2011,6,kobayashi,1,34,28.642,Monaco Grand Prix,monaco,Kamui Kobayashi,12,5,7,Finished,True
2011,6,sutil,1,34,25.037,Monaco Grand Prix,monaco,Adrian Sutil,14,7,7,+1 Lap,True
2011,6,resta,2,27,19.360,Monaco Grand Prix,monaco,Paul di Resta,13,12,1,+2 Laps,True
2011,6,button,2,33,26.421,Monaco Grand Prix,monaco,Jenson Button,2,3,-1,Finished,True
2011,6,rosberg,2,33,25.310,Monaco Grand Prix,monaco,Nico Rosberg,7,11,-4,+2 Laps,True
2011,6,karthikeyan,2,33,39.917,Monaco Grand Prix,monaco,Narain Karthikeyan,22,17,5,+4 Laps,True
2011,6,alonso,2,34,31.382,Monaco Grand Prix,monaco,Fernando Alonso,4,2,2,Finished,True
2011,6,hamilton,2,43,19.347,Monaco Grand Prix,monaco,Lewis Hamilton,9,6,3,Finished,True
2011,6,trulli,2,46,26.065,Monaco Grand Prix,monaco,Jarno Trulli,18,13,5,+2 Laps,True
2011,6,kovalainen,2,52,25.878,Monaco Grand Prix,monaco,Heikki Kovalainen,17,14,3,+2 Laps,True
2011,6,maldonado,2,54,25.687,Monaco Grand Prix,monaco,Pastor Maldonado,8,18,-10,Accident,False
2011,6,webber,2,55,26.269,Monaco Grand Prix,monaco,Mark Webber,3,4,-1,Finished,True
2011,6,alguersuari,2,56,27.550,Monaco Grand Prix,monaco,Jaime Alguersuari,19,20,-1,Collision,False
2011,6,buemi,2,62,25.045,Monaco Grand Prix,monaco,Sébastien Buemi,16,10,6,+1 Lap,True
2011,6,ambrosio,2,63,26.464,Monaco Grand Prix,monaco,Jérôme d'Ambrosio,21,15,6,+3 Laps,True
2011,6,sutil,2,68,27.879,Monaco Grand Prix,monaco,Adrian Sutil,14,7,7,+1 Lap,True
2011,6,barrichello,2,68,25.675,Monaco Grand Prix,monaco,Rubens Barrichello,11,9,2,+1 Lap,True
2011,6,heidfeld,2,69,26.281,Monaco Grand Prix,monaco,Nick Heidfeld,15,8,7,+1 Lap,True
2011,6,resta,3,32,47.226,Monaco Grand Prix,monaco,Paul di Resta,13,12,1,+2 Laps,True
2011,6,button,3,48,24.670,Monaco Grand Prix,monaco,Jenson Button,2,3,-1,Finished,True
2011,6,hamilton,3,49,26.977,Monaco Grand Prix,monaco,Lewis Hamilton,9,6,3,Finished,True
2011,6,rosberg,3,53,25.116,Monaco Grand Prix,monaco,Nico Rosberg,7,11,-4,+2 Laps,True
2011,7,button,1,8,23.650,Canadian Grand Prix,villeneuve,Jenson Button,7,1,6,Finished,True
2011,7,liuzzi,1,9,27.202,Canadian Grand Prix,villeneuve,Vitantonio Liuzzi,20,13,7,+1 Lap,True
2011,7,barrichello,1,15,23.305,Canadian Grand Prix,villeneuve,Rubens Barrichello,16,9,7,Finished,True
2011,7,sutil,1,16,24.052,Canadian Grand Prix,villeneuve,Adrian Sutil,14,21,-7,Accident,False
2011,7,alonso,1,17,23.893,Canadian Grand Prix,villeneuve,Fernando Alonso,2,22,-20,Collision,False
2011,7,rosberg,1,17,23.105,Canadian Grand Prix,villeneuve,Nico Rosberg,6,11,-5,Finished,True
2011,7,maldonado,1,17,23.571,Canadian Grand Prix,villeneuve,Pastor Maldonado,12,19,-7,Retired,False
2011,7,buemi,1,17,23.949,Canadian Grand Prix,villeneuve,Sébastien Buemi,15,10,5,Finished,True
2011,7,ambrosio,1,17,24.143,Canadian Grand Prix,villeneuve,Jérôme d'Ambrosio,23,14,9,+1 Lap,True
2011,7,michael_schumacher,1,18,24.472,Canadian Grand Prix,villeneuve,Michael Schumacher,8,4,4,Finished,True
2011,7,alguersuari,1,19,26.045,Canadian Grand Prix,villeneuve,Jaime Alguersuari,24,8,16,Finished,True
2011,7,kovalainen,1,19,44.037,Canadian Grand Prix,villeneuve,Heikki Kovalainen,19,23,-4,Transmission,False
2011,7,trulli,1,19,51.684,Canadian Grand Prix,villeneuve,Jarno Trulli,18,16,2,+1 Lap,True
2011,7,vettel,1,20,23.872,Canadian Grand Prix,villeneuve,Sebastian Vettel,1,2,-1,Finished,True
2011,7,webber,1,20,29.546,Canadian Grand Prix,villeneuve,Mark Webber,4,3,1,Finished,True
2011,7,massa,1,21,24.886,Canadian Grand Prix,villeneuve,Felipe Massa,3,6,-3,Finished,True
2011,7,glock,1,34,24.425,Canadian Grand Prix,villeneuve,Timo Glock,21,15,6,+1 Lap,True
2011,7,heidfeld,1,35,23.113,Canadian Grand Prix,villeneuve,Nick Heidfeld,9,20,-11,Accident,False
2011,7,resta,1,35,22.479,Canadian Grand Prix,villeneuve,Paul di Resta,11,18,-7,Accident,False
2011,7,rosa,1,35,30.288,Canadian Grand Prix,villeneuve,Pedro de la Rosa,17,12,5,Finished,True
2011,7,kobayashi,1,36,23.687,Canadian Grand Prix,villeneuve,Kamui Kobayashi,13,7,6,Finished,True
2011,7,petrov,1,36,23.816,Canadian Grand Prix,villeneuve,Vitaly Petrov,10,5,5,Finished,True
2011,7,karthikeyan,1,37,29.115,Canadian Grand Prix,villeneuve,Narain Karthikeyan,22,17,5,+1 Lap,True
2011,7,button,2,13,14.501,Canadian Grand Prix,villeneuve,Jenson Button,7,1,6,Finished,True
2011,7,alonso,2,19,26.348,Canadian Grand Prix,villeneuve,Fernando Alonso,2,22,-20,Collision,False
2011,7,rosberg,2,19,22.986,Canadian Grand Prix,villeneuve,Nico Rosberg,6,11,-5,Finished,True
2011,7,barrichello,2,19,25.066,Canadian Grand Prix,villeneuve,Rubens Barrichello,16,9,7,Finished,True
2011,7,maldonado,2,19,24.943,Canadian Grand Prix,villeneuve,Pastor Maldonado,12,19,-7,Retired,False
2011,7,buemi,2,20,24.649,Canadian Grand Prix,villeneuve,Sébastien Buemi,15,10,5,Finished,True
2011,7,michael_schumacher,2,21,24.196,Canadian Grand Prix,villeneuve,Michael Schumacher,8,4,4,Finished,True
2011,7,ambrosio,2,23,30.497,Canadian Grand Prix,villeneuve,Jérôme d'Ambrosio,23,14,9,+1 Lap,True
2011,7,sutil,2,34,22.923,Canadian Grand Prix,villeneuve,Adrian Sutil,14,21,-7,Accident,False
2011,7,alguersuari,2,35,24.863,Canadian Grand Prix,villeneuve,Jaime Alguersuari,24,8,16,Finished,True
2011,7,liuzzi,2,35,34.897,Canadian Grand Prix,villeneuve,Vitantonio Liuzzi,20,13,7,+1 Lap,True
2011,7,massa,2,36,22.742,Canadian Grand Prix,villeneuve,Felipe Massa,3,6,-3,Finished,True
2011,7,webber,2,36,22.402,Canadian Grand Prix,villeneuve,Mark Webber,4,3,1,Finished,True
2011,7,trulli,2,36,23.332,Canadian Grand Prix,villeneuve,Jarno Trulli,18,16,2,+1 Lap,True
2011,7,vettel,2,37,22.958,Canadian Grand Prix,villeneuve,Sebastian Vettel,1,2,-1,Finished,True
2011,7,resta,2,43,28.630,Canadian Grand Prix,villeneuve,Paul di Resta,11,18,-7,Accident,False
2011,7,glock,2,51,25.079,Canadian Grand Prix,villeneuve,Timo Glock,21,15,6,+1 Lap,True
2011,7,karthikeyan,2,51,29.540,Canadian Grand Prix,villeneuve,Narain Karthikeyan,22,17,5,+1 Lap,True
2011,7,heidfeld,2,52,23.364,Canadian Grand Prix,villeneuve,Nick Heidfeld,9,20,-11,Accident,False
2011,7,rosa,2,52,24.039,Canadian Grand Prix,villeneuve,Pedro de la Rosa,17,12,5,Finished,True
2011,7,kobayashi,2,53,24.618,Canadian Grand Prix,villeneuve,Kamui Kobayashi,13,7,6,Finished,True
2011,7,petrov,2,53,24.145,Canadian Grand Prix,villeneuve,Vitaly Petrov,10,5,5,Finished,True
2011,7,button,3,19,23.868,Canadian Grand Prix,villeneuve,Jenson Button,7,1,6,Finished,True
2011,7,ambrosio,3,33,24.655,Canadian Grand Prix,villeneuve,Jérôme d'Ambrosio,23,14,9,+1 Lap,True
2011,7,michael_schumacher,3,34,22.832,Canadian Grand Prix,villeneuve,Michael Schumacher,8,4,4,Finished,True
2011,7,barrichello,3,34,24.684,Canadian Grand Prix,villeneuve,Rubens Barrichello,16,9,7,Finished,True
2011,7,buemi,3,34,23.970,Canadian Grand Prix,villeneuve,Sébastien Buemi,15,10,5,Finished,True
2011,7,maldonado,3,35,23.593,Canadian Grand Prix,villeneuve,Pastor Maldonado,12,19,-7,Retired,False
2011,7,alonso,3,36,26.129,Canadian Grand Prix,villeneuve,Fernando Alonso,2,22,-20,Collision,False
2011,7,rosberg,3,36,22.735,Canadian Grand Prix,villeneuve,Nico Rosberg,6,11,-5,Finished,True
2011,7,sutil,3,45,14.565,Canadian Grand Prix,villeneuve,Adrian Sutil,14,21,-7,Accident,False
2011,7,webber,3,50,22.770,Canadian Grand Prix,villeneuve,Mark Webber,4,3,1,Finished,True
2011,7,resta,3,50,14.538,Canadian Grand Prix,villeneuve,Paul di Resta,11,18,-7,Accident,False
2011,7,alguersuari,3,51,23.338,Canadian Grand Prix,villeneuve,Jaime Alguersuari,24,8,16,Finished,True
2011,7,massa,3,52,22.560,Canadian Grand Prix,villeneuve,Felipe Massa,3,6,-3,Finished,True
2011,7,trulli,3,52,25.140,Canadian Grand Prix,villeneuve,Jarno Trulli,18,16,2,+1 Lap,True
2011,7,liuzzi,3,52,33.278,Canadian Grand Prix,villeneuve,Vitantonio Liuzzi,20,13,7,+1 Lap,True
2011,7,vettel,3,53,22.526,Canadian Grand Prix,villeneuve,Sebastian Vettel,1,2,-1,Finished,True
2011,7,button,4,35,23.589,Canadian Grand Prix,villeneuve,Jenson Button,7,1,6,Finished,True
2011,7,ambrosio,4,36,14.538,Canadian Grand Prix,villeneuve,Jérôme d'Ambrosio,23,14,9,+1 Lap,True
2011,7,sutil,4,49,32.449,Canadian Grand Prix,villeneuve,Adrian Sutil,14,21,-7,Accident,False
2011,7,barrichello,4,50,23.059,Canadian Grand Prix,villeneuve,Rubens Barrichello,16,9,7,Finished,True
2011,7,buemi,4,50,26.561,Canadian Grand Prix,villeneuve,Sébastien Buemi,15,10,5,Finished,True
2011,7,maldonado,4,51,23.700,Canadian Grand Prix,villeneuve,Pastor Maldonado,12,19,-7,Retired,False
2011,7,michael_schumacher,4,52,22.869,Canadian Grand Prix,villeneuve,Michael Schumacher,8,4,4,Finished,True
2011,7,rosberg,4,53,22.702,Canadian Grand Prix,villeneuve,Nico Rosberg,6,11,-5,Finished,True
2011,7,massa,4,53,28.346,Canadian Grand Prix,villeneuve,Felipe Massa,3,6,-3,Finished,True
2011,7,resta,4,53,23.129,Canadian Grand Prix,villeneuve,Paul di Resta,11,18,-7,Accident,False
2011,7,button,5,37,31.718,Canadian Grand Prix,villeneuve,Jenson Button,7,1,6,Finished,True
2011,7,ambrosio,5,52,30.714,Canadian Grand Prix,villeneuve,Jérôme d'Ambrosio,23,14,9,+1 Lap,True
2011,7,maldonado,5,61,31.701,Canadian Grand Prix,villeneuve,Pastor Maldonado,12,19,-7,Retired,False
2011,7,button,6,51,23.741,Canadian Grand Prix,villeneuve,Jenson Button,7,1,6,Finished,True
2011,8,maldonado,1,10,21.301,European Grand Prix,valencia,Pastor Maldonado,15,18,-3,+1 Lap,True
2011,8,heidfeld,1,11,22.114,European Grand Prix,valencia,Nick Heidfeld,9,10,-1,+1 Lap,True
2011,8,barrichello,1,11,21.163,European Grand Prix,valencia,Rubens Barrichello,13,12,1,+1 Lap,True
2011,8,kobayashi,1,11,23.492,European Grand Prix,valencia,Kamui Kobayashi,14,16,-2,+1 Lap,True
2011,8,hamilton,1,12,20.340,European Grand Prix,valencia,Lewis Hamilton,3,4,-1,Finished,True
2011,8,rosberg,1,12,21.054,European Grand Prix,valencia,Nico Rosberg,7,7,0,Finished,True
2011,8,sutil,1,12,20.676,European Grand Prix,valencia,Adrian Sutil,10,9,1,+1 Lap,True
2011,8,webber,1,13,20.465,European Grand Prix,valencia,Mark Webber,2,3,-1,Finished,True
2011,8,vettel,1,14,21.006,European Grand Prix,valencia,Sebastian Vettel,1,1,0,Finished,True
2011,8,alonso,1,14,21.477,European Grand Prix,valencia,Fernando Alonso,4,2,2,Finished,True
2011,8,button,1,14,20.997,European Grand Prix,valencia,Jenson Button,6,6,0,Finished,True
2011,8,michael_schumacher,1,14,21.201,European Grand Prix,valencia,Michael Schumacher,8,17,-9,+1 Lap,True
2011,8,resta,1,14,20.567,European Grand Prix,valencia,Paul di Resta,12,14,-2,+1 Lap,True
2011,8,buemi,1,14,21.321,European Grand Prix,valencia,Sébastien Buemi,17,13,4,+1 Lap,True
2011,8,kovalainen,1,14,23.241,European Grand Prix,valencia,Heikki Kovalainen,19,19,0,+2 Laps,True
2011,8,karthikeyan,1,14,28.030,European Grand Prix,valencia,Narain Karthikeyan,24,24,0,+3 Laps,True
2011,8,massa,1,15,20.718,European Grand Prix,valencia,Felipe Massa,5,5,0,Finished,True
2011,8,petrov,1,15,22.104,European Grand Prix,valencia,Vitaly Petrov,11,15,-4,+1 Lap,True
2011,8,liuzzi,1,15,24.459,European Grand Prix,valencia,Vitantonio Liuzzi,22,23,-1,+3 Laps,True
2011,8,glock,1,17,21.900,European Grand Prix,valencia,Timo Glock,21,21,0,+2 Laps,True
2011,8,trulli,1,18,23.327,European Grand Prix,valencia,Jarno Trulli,20,20,0,+2 Laps,True
2011,8,ambrosio,1,18,21.943,European Grand Prix,valencia,Jérôme d'Ambrosio,23,22,1,+2 Laps,True
2011,8,alguersuari,1,19,21.391,European Grand Prix,valencia,Jaime Alguersuari,18,8,10,+1 Lap,True
2011,8,perez,1,25,21.939,European Grand Prix,valencia,Sergio Pérez,16,11,5,+1 Lap,True
2011,8,michael_schumacher,2,15,30.665,European Grand Prix,valencia,Michael Schumacher,8,17,-9,+1 Lap,True
2011,8,hamilton,2,24,21.035,European Grand Prix,valencia,Lewis Hamilton,3,4,-1,Finished,True
2011,8,buemi,2,26,20.460,European Grand Prix,valencia,Sébastien Buemi,17,13,4,+1 Lap,True
2011,8,kovalainen,2,26,21.126,European Grand Prix,valencia,Heikki Kovalainen,19,19,0,+2 Laps,True
2011,8,heidfeld,2,27,22.285,European Grand Prix,valencia,Nick Heidfeld,9,10,-1,+1 Lap,True
2011,8,resta,2,27,20.818,European Grand Prix,valencia,Paul di Resta,12,14,-2,+1 Lap,True
2011,8,petrov,2,27,21.168,European Grand Prix,valencia,Vitaly Petrov,11,15,-4,+1 Lap,True
2011,8,webber,2,28,20.319,European Grand Prix,valencia,Mark Webber,2,3,-1,Finished,True
2011,8,sutil,2,28,20.286,European Grand Prix,valencia,Adrian Sutil,10,9,1,+1 Lap,True
2011,8,barrichello,2,28,21.262,European Grand Prix,valencia,Rubens Barrichello,13,12,1,+1 Lap,True
2011,8,maldonado,2,28,21.805,European Grand Prix,valencia,Pastor Maldonado,15,18,-3,+1 Lap,True
2011,8,liuzzi,2,28,22.766,European Grand Prix,valencia,Vitantonio Liuzzi,22,23,-1,+3 Laps,True
2011,8,alonso,2,29,20.551,European Grand Prix,valencia,Fernando Alonso,4,2,2,Finished,True
2011,8,karthikeyan,2,29,24.675,European Grand Prix,valencia,Narain Karthikeyan,24,24,0,+3 Laps,True
2011,8,vettel,2,30,20.441,European Grand Prix,valencia,Sebastian Vettel,1,1,0,Finished,True
2011,8,button,2,30,20.325,European Grand Prix,valencia,Jenson Button,6,6,0,Finished,True
2011,8,rosberg,2,30,23.547,European Grand Prix,valencia,Nico Rosberg,7,7,0,Finished,True
2011,8,massa,2,31,25.537,European Grand Prix,valencia,Felipe Massa,5,5,0,Finished,True
2011,8,kobayashi,2,33,20.545,European Grand Prix,valencia,Kamui Kobayashi,14,16,-2,+1 Lap,True
